begin initialization: 
initialization end!
begin iteration: 
0	0.940628
1	0.887478
2	0.856126
3	0.830043
4	0.806579
5	0.785029
6	0.765032
7	0.746352
8	0.728824
9	0.712322
10	0.696739
11	0.681988
12	0.667996
13	0.6547
14	0.64204
15	0.629968
16	0.618444
17	0.607429
18	0.596886
19	0.586786
20	0.577102
21	0.567809
22	0.558883
23	0.550302
24	0.542047
25	0.534099
26	0.526444
27	0.519063
28	0.511945
29	0.505075
30	0.49844
31	0.492031
32	0.485835
33	0.479844
34	0.474046
35	0.468434
36	0.462997
37	0.457728
38	0.452619
39	0.447658
40	0.44284
41	0.438158
42	0.433608
43	0.429181
44	0.424873
45	0.420678
46	0.416593
47	0.412613
48	0.408733
49	0.404946
3.09217	3	9589.79
4.58205	5	9589.96
4.1011	4	9589.97
3.87974	3	9590.75
3.66068	4	9590.86
2.95494	2	9591.77
4.26488	4	9591.84
4.40234	5	9592.2
5	3	9596.2
4.86191	1	9611.11
4.75516	4	9611.69
4.23673	4	9611.74
4.38607	4	9611.89
4.18519	3	9613.29
3.95218	4	9613.3
4.38225	4	9613.44
4.92982	5	9613.45
3.88824	4	9613.46
4.30873	2	9618.79
3.79657	4	9618.83
4.16694	3	9620.19
3.77489	5	9621.7
4.01337	5	9622.67
4.59391	4	9623.02
3.87471	5	9624.29
3.91919	5	9625.46
4.02523	5	9626.41
4.58564	4	9626.75
4.2742	4	9626.82
3.83758	5	9628.18
4.12175	4	9628.19
4.23945	4	9628.25
4.17443	4	9628.28
4.22589	4	9628.33
3.86672	4	9628.35
3.97446	4	9628.35
3.54298	3	9628.64
3.83117	3	9629.33
3.93618	3	9630.21
4.35546	4	9630.34
4.22853	2	9635.3
3.77221	5	9636.81
4.2644	3	9638.41
4.07773	5	9639.26
4.84561	5	9639.28
3.89193	5	9640.51
4.21539	4	9640.56
3.64842	3	9640.98
4.56613	5	9641.17
4.42135	5	9641.5
4.35994	4	9641.63
4.20786	4	9641.67
4.56417	2	9648.25
3.9315	4	9648.25
3.62349	3	9648.64
3.88321	5	9649.89
4.32493	3	9651.64
4.25383	5	9652.2
3.6324	4	9652.34
3.68324	3	9652.8
4.04901	3	9653.9
4.34368	4	9654.02
3.15891	2	9655.36
4.35291	3	9657.19
4.78167	5	9657.24
4.58301	5	9657.42
4.63097	5	9657.55
4.22509	3	9659.05
4.60434	5	9659.21
4.47097	4	9659.43
4.6706	5	9659.54
4.88966	5	9659.55
3.97439	3	9660.5
4.30984	3	9662.22
4.72202	5	9662.29
4.50716	4	9662.55
4.74023	4	9663.1
4.57618	4	9663.43
4.41078	5	9663.78
4.4832	4	9664.01
4.6942	4	9664.49
4.32199	5	9664.95
3.86206	5	9666.25
4.47466	4	9666.47
4.44741	5	9666.78
4.32754	5	9667.23
4.36536	3	9669.1
4.973	5	9669.1
4.80564	5	9669.13
2.45304	4	9671.53
4.12729	4	9671.54
4.1086	4	9671.56
4.56877	4	9671.88
4.79388	4	9672.51
4.15951	5	9673.22
4.20509	4	9673.26
4.71667	3	9676.2
4.86772	5	9676.22
4.34444	5	9676.65
4.38342	5	9677.03
4.71066	4	9677.54
4.30058	4	9677.63
4.87253	4	9678.39
4.77306	5	9678.44
4.79605	5	9678.48
3.3865	3	9678.63
3.30484	2	9680.33
3.39071	5	9682.92
3.18476	3	9682.96
3.90783	1	9691.41
3.51478	3	9691.68
3.18196	3	9691.71
3.02517	4	9692.66
2.15853	3	9693.37
3.24112	3	9693.43
3.94723	4	9693.43
2.77469	2	9694.03
3.23683	3	9694.09
3.25522	3	9694.15
2.38967	3	9694.52
2.95277	2	9695.43
2.95846	2	9696.35
2.74881	3	9696.41
3.4705	3	9696.64
2.94992	3	9696.64
2.44742	2	9696.84
3.4385	3	9697.03
3.3676	5	9699.7
3.09373	3	9699.7
2.974	2	9700.65
4.02528	4	9700.65
2.8878	2	9701.44
3.68617	4	9701.54
3.70245	5	9703.22
3.58579	4	9703.4
3.79927	4	9703.44
2.96111	3	9703.44
2.52565	2	9703.71
2.75496	3	9703.77
3.32361	3	9703.88
3.2514	4	9704.44
3.13933	2	9705.74
2.63172	3	9705.87
3.72918	3	9706.4
3.64279	5	9708.25
3.30626	3	9708.34
3.0165	3	9708.34
3.56137	4	9708.53
3.63159	4	9708.67
3.64381	3	9709.08
3.4784	4	9709.35
3.59121	5	9711.34
3.43531	3	9711.53
3.63128	3	9711.93
3.33579	3	9712.04
3.75082	3	9712.6
2.97074	4	9713.66
3.48583	4	9713.93
3.18181	4	9714.6
3.29132	3	9714.68
3.1603	2	9716.03
3.49659	3	9716.28
2.83534	2	9716.97
3.26668	2	9718.58
3.20296	3	9718.62
2.62418	4	9720.51
2.69693	2	9721
3.35516	4	9721.41
3.02929	3	9721.41
3.08084	3	9721.42
2.99896	2	9722.42
3.49481	4	9722.67
3.3786	3	9722.82
3.0767	3	9722.82
3.2514	3	9722.89
3.16624	3	9722.91
2.71524	3	9722.99
2.98813	3	9722.99
2.88359	3	9723.01
2.66645	4	9724.79
2.82567	3	9724.82
3.0823	4	9725.66
2.36182	3	9726.07
3.05928	3	9726.07
3.65457	4	9726.19
4.10365	4	9726.2
2.60734	2	9726.57
2.83216	2	9727.26
2.21806	2	9727.31
2.89936	1	9730.92
3.07763	4	9731.77
3.14705	1	9736.38
3.37504	4	9736.77
4.00875	4	9736.77
3.44796	4	9737.07
2.94331	3	9737.08
3.0953	2	9738.28
3.3432	3	9738.39
3.47492	3	9738.62
2.76246	3	9738.68
2.87832	3	9738.69
3.44717	4	9739
2.89591	3	9739.01
2.49877	2	9739.26
3.50676	5	9741.48
3.69259	4	9741.58
4.0239	5	9742.53
3.73665	5	9744.13
3.37902	3	9744.27
3.40719	3	9744.44
3.73848	3	9744.98
3.56805	4	9745.17
3.2837	4	9745.68
3.76725	3	9746.27
3.38236	4	9746.65
3.20028	3	9746.69
3.29503	4	9747.19
3.15108	4	9747.91
3.48734	4	9748.17
3.30287	4	9748.66
3.56523	5	9750.72
3.38562	3	9750.87
3.52364	4	9751.09
3.62879	3	9751.49
3.10818	3	9751.5
3.06839	4	9752.37
2.94472	2	9753.26
2.10667	2	9753.27
3.17748	4	9753.95
3.10277	3	9753.96
3.23599	3	9754.02
3.57743	3	9754.35
2.99877	2	9755.35
3.40092	3	9755.51
4.10242	4	9755.52
3.61061	5	9757.45
3.52657	3	9757.73
3.35672	3	9757.85
3.11861	2	9759.1
3.2934	3	9759.19
3.1712	3	9759.22
2.01143	4	9763.17
2.8762	2	9763.94
3.42522	2	9765.97
3.09695	4	9766.79
3.17648	4	9767.47
3.47612	3	9767.69
3.63765	4	9767.82
3.73616	5	9769.42
3.90636	4	9769.43
3.23754	4	9770.01
3.11163	3	9770.02
3.00674	4	9771.01
3.11812	2	9772.26
3.40249	5	9774.81
3.35946	4	9775.22
2.94517	3	9775.23
2.55451	2	9775.53
3.06737	2	9776.67
2.59712	3	9776.84
2.97612	3	9776.84
2.8715	2	9777.6
2.70137	2	9778.09
2.37788	3	9778.47
2.45183	2	9778.68
2.96644	2	9779.61
3.20144	4	9780.25
2.90477	3	9780.26
4.04168	2	9784.43
2.64535	2	9784.84
2.83678	1	9788.22
1.78754	2	9788.26
3.51757	4	9788.5
3.14374	4	9789.23
2.39662	2	9789.39
2.12564	1	9790.65
3.40917	3	9790.82
3.21466	2	9792.3
3.80853	3	9792.95
3.2742	3	9793.03
3.67148	4	9793.13
2.58027	2	9793.47
3.5215	4	9793.7
2.70671	3	9793.78
2.58607	3	9793.96
3.11618	3	9793.97
2.39479	2	9794.13
2.91108	3	9794.13
2.89824	4	9795.35
3.52385	3	9795.62
3.23857	3	9795.68
1.8956	2	9795.69
2.64148	4	9797.53
3.01007	3	9797.54
2.24749	3	9798.1
3.30763	3	9798.2
2.72407	4	9799.82
2.9665	3	9799.83
3.33293	3	9799.94
2.62033	3	9800.08
2.52035	2	9800.35
3.06381	4	9801.23
2.71787	3	9801.31
2.71787	4	9802.95
2.79707	3	9802.99
3.24606	3	9803.05
2.20875	5	9810.84
4.03323	4	9810.84
3.90794	4	9810.85
3.88723	4	9810.87
3.74698	2	9813.92
3.57691	5	9815.94
3.84784	4	9815.97
2.88714	4	9817.2
4.1063	4	9817.22
4.43127	4	9817.4
4.31678	4	9817.5
4.25474	4	9817.57
4.37965	4	9817.71
3.85158	4	9817.73
4.22387	4	9817.78
4.02547	5	9818.73
4.17632	5	9819.41
4.14702	3	9820.73
4.24395	5	9821.3
3.90185	4	9821.31
3.47813	4	9821.58
3.80229	4	9821.62
4.03687	4	9821.62
4.07831	5	9822.47
3.53129	3	9822.75
3.31259	4	9823.23
3.8785	4	9823.24
3.73648	5	9824.84
3.82804	4	9824.87
4.09161	5	9825.69
4.47943	5	9825.96
4.30908	4	9826.06
4.22923	4	9826.11
4.24968	5	9826.67
4.41394	4	9826.84
4.13669	4	9826.86
4.12998	5	9827.62
4.22698	4	9827.67
4.16559	4	9827.7
3.9811	4	9827.7
3.86174	4	9827.72
3.92183	5	9828.88
3.52134	2	9831.2
3.89968	4	9831.21
3.13981	3	9831.23
3.51999	3	9831.5
4.08589	4	9831.5
2.07754	4	9835.2
3.49646	5	9837.46
2.85908	5	9842.04
3.66188	5	9843.83
3.39762	2	9845.79
3.12385	2	9847.05
3.38251	5	9849.67
3.50455	3	9849.92
3.79656	4	9849.96
3.35888	4	9850.37
3.84657	4	9850.4
3.22094	4	9851
2.48824	4	9853.29
3.48922	2	9855.51
3.75902	5	9857.05
3.49385	3	9857.29
3.32162	2	9859.04
4.03253	5	9859.97
3.58982	3	9860.32
3.44326	2	9862.4
3.34332	3	9862.52
3.1737	3	9862.55
2.96507	4	9863.62
3.76332	5	9865.15
3.2829	4	9865.67
3.52768	2	9868
3.29735	5	9870.9
2.95126	4	9872
3.23063	4	9872.59
3.05059	4	9873.49
3.98734	4	9873.49
3.34522	5	9876.23
3.19499	4	9876.88
3.30404	4	9877.36
3.49976	3	9877.61
3.30666	5	9880.48
3.55794	3	9880.79
3.1387	2	9882.09
2.43734	4	9884.53
3.16304	4	9885.23
2.8415	4	9886.57
3.41266	5	9889.09
3.56237	3	9889.41
3.7183	3	9889.93
3.2884	3	9890.01
2.81141	2	9890.67
3.25487	4	9891.22
3.4009	4	9891.58
3.39041	5	9894.17
3.56815	5	9896.22
2.49645	1	9898.46
2.78634	2	9899.08
1.96012	2	9899.08
2.79432	4	9900.54
2.93837	4	9901.66
4.08703	4	9901.67
3.89978	4	9901.68
4.07031	4	9901.68
4.33766	4	9901.8
4.35453	5	9902.22
3.88571	3	9903
3.96982	5	9904.06
4.37178	4	9904.2
4.31871	4	9904.3
4.47284	4	9904.52
4.11802	4	9904.54
3.83712	4	9904.57
4.25086	5	9905.13
4.13402	4	9905.14
3.99034	2	9909.11
3.79056	4	9909.15
4.38503	5	9909.53
3.95211	4	9909.53
4.09114	5	9910.36
4.38902	5	9910.73
3.57358	5	9912.76
3.34365	4	9913.19
3.16957	3	9913.22
3.53613	4	9913.44
4.04252	3	9914.53
3.0328	3	9914.53
2.84711	3	9914.55
3.80023	3	9915.19
3.62696	5	9917.08
3.50423	4	9917.32
3.07651	4	9918.17
2.99181	3	9918.17
2.92653	3	9918.18
2.92466	3	9918.19
3.24401	2	9919.73
2.94874	3	9919.74
4.3341	5	9920.18
4.00897	5	9921.16
4.00455	5	9922.15
3.87712	2	9925.68
4.2855	4	9925.76
3.67684	5	9927.51
3.74393	3	9928.06
3.87283	3	9928.82
4.2599	4	9928.89
3.79261	5	9930.35
4.23574	5	9930.93
4.48453	3	9933.14
4.35415	3	9934.97
4.33493	5	9935.41
4.69947	5	9935.5
4.34643	5	9935.93
3.80557	3	9936.58
4.4012	4	9936.74
4.27584	5	9937.26
4.39404	5	9937.63
4.18809	5	9938.29
4.48902	5	9938.55
4.063	5	9939.43
4.43345	5	9939.75
3.47458	3	9939.98
4.12582	5	9940.74
3.66305	4	9940.85
3.92646	3	9941.71
4.40818	5	9942.06
3.87314	1	9950.32
3.46749	2	9952.47
4.04521	4	9952.47
3.12967	2	9953.75
4.06425	5	9954.62
3.89445	5	9955.85
4.1585	3	9957.19
4.30861	5	9957.67
4.23611	5	9958.25
4.2682	5	9958.79
4.59274	5	9958.95
4.4362	5	9959.27
3.96042	5	9960.35
3.94919	3	9961.25
4.38957	5	9961.62
4.72119	4	9962.14
3.95231	5	9963.24
4.68687	5	9963.34
4.49939	5	9963.59
4.34053	5	9964.03
4.02836	5	9964.97
3.75293	5	9966.52
4.60216	5	9966.68
3.53178	4	9966.9
4.20037	5	9967.54
4.30043	5	9968.03
4.5823	5	9968.21
4.1551	5	9968.92
3.99056	5	9969.94
3.99355	1	9978.9
4.06047	5	9979.78
3.90832	4	9979.79
4.0605	5	9980.67
4.0325	5	9981.61
4.06373	5	9982.49
4.55752	5	9982.68
3.87564	5	9983.95
4.13036	3	9985.22
3.41301	5	9987.74
4.42204	5	9988.08
4.10462	5	9988.88
3.88324	1	9997.19
4.19848	5	9997.83
3.40811	5	10000.4
3.43913	5	10002.8
2.85386	4	10004.1
3.37466	3	10004.3
3.13184	5	10007.7
4.43368	5	10008.1
2.35172	3	10008.5
3.45818	3	10008.7
2.97575	3	10008.7
2.61958	5	10014.4
2.79522	4	10015.8
2.26546	3	10016.4
3.90781	3	10017.2
2.71556	4	10018.8
4.00366	4	10018.8
2.98528	3	10018.8
2.6091	2	10019.2
3.2084	2	10020.7
3.47695	5	10023
2.61199	5	10028.7
3.30168	4	10029.2
4.89217	4	10030
4.77029	3	10033.1
4.8588	5	10033.1
5	5	10033.1
4.93807	5	10033.1
4.23205	5	10033.7
5	5	10033.7
4.69108	5	10033.8
3.95574	5	10034.9
3.34366	4	10035.3
3.3819	3	10035.5
3.46303	3	10035.7
3.82071	4	10035.7
3.54237	3	10036
4.10221	4	10036
3.73594	2	10039
4.4854	4	10039.3
3.83859	2	10042.7
3.98107	3	10043.6
4.18859	3	10045
4.11133	4	10045
3.73407	4	10045.1
3.86045	4	10045.1
3.73104	5	10046.7
4.20761	4	10046.8
2.85018	3	10046.8
3.87445	4	10046.8
3.89257	3	10047.6
3.65833	4	10047.7
3.78529	5	10049.2
3.46323	4	10049.5
3.80465	4	10049.5
4.19889	5	10050.2
3.87653	4	10050.2
3.63753	5	10052.1
3.92035	5	10053.2
3.77238	4	10053.3
3.53661	4	10053.5
3.39575	3	10053.6
3.54231	4	10053.9
4.01204	4	10053.9
4.02266	4	10053.9
3.1145	5	10057.4
4.22216	2	10062.3
4.25038	3	10063.9
4.1528	4	10063.9
4.01321	4	10063.9
3.64928	2	10066.7
3.80883	4	10066.7
4.13658	4	10066.7
3.41939	4	10067
3.14037	2	10068.3
4.41244	5	10068.7
3.62429	2	10071.3
4.06065	4	10071.3
3.69165	3	10071.8
3.37585	2	10073.7
3.39394	2	10075.7
4.10169	4	10075.7
3.06565	4	10076.5
3.26482	4	10077.1
4.43889	5	10077.4
3.17474	4	10078.1
3.88513	4	10078.1
3.6277	2	10080.7
4.33077	4	10080.8
3.57069	5	10082.9
3.6979	2	10085.8
2.78263	4	10087.2
4.29814	4	10087.3
2.6479	3	10087.5
3.0837	2	10088.6
4.13386	5	10089.4
4.04189	5	10090.3
3.32143	3	10090.4
3.88493	4	10090.4
3.43347	4	10090.7
3.54058	3	10091
3.07128	3	10091
4.34616	5	10091.5
4.53929	4	10091.8
4.33972	5	10092.2
4.51709	4	10092.5
4.37654	4	10092.6
4.02749	4	10092.6
4.25681	3	10094.2
4.44926	5	10094.5
4.15797	5	10095.2
3.83131	4	10095.2
4.21668	5	10095.8
4.22786	4	10095.9
4.34207	4	10096
3.61869	5	10097.9
3.61449	2	10100.5
3.22278	1	10105.5
3.40908	4	10105.8
3.98291	5	10106.8
4.26618	5	10107.4
3.27496	3	10107.5
3.5299	2	10109.8
4.13266	5	10110.6
3.87615	4	10110.6
3.33591	3	10110.7
3.99344	3	10111.7
3.09926	3	10111.7
3.02351	4	10112.6
3.56719	2	10115.1
3.85694	3	10115.8
3.64383	4	10115.9
3.49905	2	10118.2
3.84864	1	10126.3
2.89788	4	10127.5
3.27928	4	10128
3.75186	4	10128.1
3.19565	4	10128.8
3.19366	4	10129.4
4.25587	4	10129.5
2.64524	3	10129.6
4.23564	4	10129.7
4.03753	4	10129.7
4.04492	5	10130.6
3.15879	1	10135.2
3.19027	3	10135.3
3.6302	4	10135.4
3.38442	4	10135.8
3.81403	5	10137.2
3.77641	4	10137.2
3.64517	4	10137.4
3.99539	4	10137.4
4.00929	5	10138.3
3.51435	3	10138.6
3.71144	3	10139.1
3.60259	4	10139.3
3.44209	2	10141.3
4.31296	4	10141.4
3.46474	3	10141.7
3.32867	3	10141.8
3.70549	4	10141.9
3.29324	4	10142.4
3.2169	3	10142.4
2.34812	5	10149.4
3.65302	4	10149.6
2.74021	2	10150.1
3.62837	3	10150.5
3.07306	5	10154.2
3.06717	4	10155.1
3.24238	4	10155.7
3.07177	2	10156.8
3.17198	5	10160.1
3.42839	5	10162.6
2.67548	2	10163.1
3.53001	1	10169.5
3.70229	4	10169.6
3.5941	4	10169.7
3.52586	4	10170
4.32106	4	10170.1
3.71098	5	10171.7
2.6055	2	10172.1
3.59833	4	10172.2
2.45394	3	10172.5
3.11963	4	10173.3
4.08428	5	10174.2
3.69462	2	10177
2.63763	3	10177.2
2.6259	3	10177.3
3.0357	2	10178.4
4.43336	4	10178.6
3.55941	2	10181
2.93887	4	10182.1
4.3013	4	10182.2
4.00508	4	10182.2
3.2262	1	10187.2
3.11244	3	10187.2
3.4141	2	10189.2
3.4867	5	10191.5
3.53337	4	10191.7
2.62966	2	10192.1
3.78669	3	10192.7
2.78756	2	10193.3
2.08301	1	10194.5
3.31943	4	10195
3.30936	5	10197.8
2.27592	2	10197.9
3.38145	2	10199.8
3.7229	4	10199.9
2.77209	2	10200.5
4.26391	4	10200.5
3.28783	3	10200.6
4.07469	4	10200.6
2.99828	2	10201.6
3.18133	5	10204.9
3.16711	3	10205
2.50843	4	10207.2
2.23936	1	10208.7
3.65286	5	10210.5
2.6432	3	10210.7
3.68185	4	10210.8
3.53254	4	10211
3.77791	3	10211.6
3.55596	3	10211.9
3.07033	5	10215.6
3.75546	3	10216.2
3.29155	2	10217.9
2.8942	3	10217.9
2.13681	1	10219.2
2.88599	3	10219.2
3.0144	4	10220.1
3.1007	3	10220.2
2.33626	5	10227.3
3.19334	4	10227.9
2.79472	1	10231.1
2.59834	2	10231.5
2.64076	2	10231.9
3.14316	2	10233.2
1.16583	1	10233.2
1.9224	3	10234.4
2.82644	1	10237.7
2.95699	3	10237.7
3.13221	4	10238.5
2.10235	3	10239.3
2.59174	2	10239.6
2.93716	1	10243.4
3.02264	3	10243.4
3.51362	3	10243.7
3.48316	5	10246
2.642	3	10246.1
2.51855	2	10246.4
3.13535	3	10246.4
3.30428	4	10246.9
2.49026	3	10247.1
3.1754	4	10247.8
2.70423	1	10250.7
2.9565	4	10251.8
2.90416	2	10252.6
1.96927	1	10253.5
3.29269	4	10254
2.76608	3	10254.1
3.02309	1	10258.2
2.35974	4	10260.9
3.33503	4	10261.3
2.06724	4	10265.1
2.25458	1	10266.6
2.94387	4	10267.8
2.51479	1	10270
1.69828	1	10270.5
2.53551	3	10270.7
2.19065	1	10272.2
2.09951	4	10275.8
2.02912	4	10279.7
2.15903	1	10281
2.65772	5	10286.5
3.84929	4	10286.5
1.96589	2	10286.5
2.33564	1	10288.3
3.51162	4	10288.5
3.24585	5	10291.6
3.33688	3	10291.7
2.31451	3	10292.2
2.07023	1	10293.3
4.73973	4	10293.9
4.70965	5	10294
4.92409	5	10294
4.24471	5	10294.6
4.71974	4	10295.1
5	4	10296.1
4.69821	4	10296.6
4.45273	2	10302.6
4.90076	4	10303.4
4.98244	5	10303.4
4.10544	3	10304.6
3.03962	5	10308.5
3.49387	4	10308.7
3.05363	4	10309.6
3.38477	4	10310
3.86145	5	10311.3
2.6481	5	10316.8
3.60742	5	10318.7
2.92273	3	10318.8
3.7375	4	10318.8
3.9536	3	10319.7
3.49877	3	10320
3.93818	4	10320
3.87157	5	10321.3
3.77854	3	10321.9
3.06884	5	10325.6
3.57509	4	10325.8
3.38048	5	10328.4
3.09339	3	10328.4
3.19523	4	10329.1
2.34194	3	10329.5
2.74647	4	10331.1
2.90906	3	10331.1
2.7226	2	10331.6
2.37552	3	10332
2.53809	3	10332.2
2.55618	4	10334.3
2.56074	4	10336.3
3.67951	2	10339.2
3.30577	5	10342
3.6163	2	10344.7
3.8362	5	10346
3.49097	4	10346.3
1.85156	3	10347.6
2.78311	5	10352.5
2.15792	3	10353.2
4.60203	5	10353.4
4.37627	5	10353.8
3.99767	4	10353.8
4.62922	5	10353.9
4.67887	4	10354.4
3.92369	4	10354.4
4.4324	4	10354.5
4.00319	4	10354.5
4.25466	5	10355.1
4.26388	5	10355.6
4.33118	5	10356.1
3.91255	5	10357.3
4.42464	5	10357.6
4.50247	5	10357.9
4.35899	4	10358
3.9308	4	10358
4.91984	5	10358
4.73846	5	10358.1
3.64816	3	10358.5
3.48989	3	10358.7
4.71987	5	10358.8
4.54925	4	10359.1
3.7123	3	10359.6
4.61219	4	10360
4.95622	5	10360
4.19251	3	10361.4
4.61435	4	10361.8
4.49482	4	10362
4.66157	5	10362.1
4.19283	4	10362.2
4.48209	4	10362.4
4.62831	5	10362.6
4.31218	4	10362.6
4.1353	4	10362.7
4.5794	4	10363
4.07167	3	10364.2
4.02845	4	10364.2
3.44128	4	10364.5
3.88629	3	10365.2
3.26185	4	10365.8
4.09883	5	10366.6
3.55952	2	10369
3.68255	4	10369.1
3.96834	3	10370.1
3.82659	4	10370.1
3.95469	4	10370.1
4.0108	4	10370.1
5	4	10371.1
3.27568	3	10371.2
3.96298	5	10372.3
3.52894	4	10372.5
2.79894	3	10372.5
4.32723	4	10372.6
3.29479	3	10372.7
3.50206	3	10373
4.87718	5	10373
3.97976	5	10374
3.39389	2	10376
4.03639	3	10377
4.14998	5	10377.8
4.21598	4	10377.8
4.18871	5	10378.5
4.09071	4	10378.5
3.64012	4	10378.6
4.15062	5	10379.3
3.49425	3	10379.6
3.05314	1	10383.8
4.39717	5	10384.2
3.11967	2	10385.4
4.08492	3	10386.6
3.63781	3	10387
4.50671	5	10387.2
4.33112	4	10387.3
3.77206	4	10387.4
4.0993	4	10387.4
4.40747	4	10387.6
3.75098	4	10387.6
4.59709	4	10388
5	5	10388
4.24996	5	10388.6
4.17893	5	10389.2
4.73923	4	10389.8
4.08004	5	10390.6
3.91507	2	10394.3
3.93577	4	10394.3
3.88274	3	10395.1
4.74578	4	10395.6
4.15133	4	10395.6
4.61012	5	10395.8
3.5593	3	10396.1
4.65844	3	10398.9
3.75844	1	10406.5
4.16399	2	10411.2
4.38038	4	10411.3
4.17091	5	10412
4.01216	2	10416
4.35413	4	10416.2
4.0662	4	10416.2
3.07005	4	10417
3.46784	4	10417.3
2.85344	4	10418.6
3.00546	3	10418.6
4.25424	4	10418.7
3.30673	1	10424
3.42874	5	10426.5
3.61125	2	10429.1
3.65796	3	10429.5
3.05981	4	10430.4
4.77575	4	10431
4.21463	4	10431
3.99015	4	10431
4.70443	5	10431.1
3.3993	3	10431.3
4.84677	5	10431.3
4.43551	4	10431.5
4.73127	4	10432
4.01344	4	10432
3.86322	5	10433.3
3.82924	4	10433.4
2.91038	2	10434.2
2.20031	2	10434.2
3.84611	3	10434.9
3.22209	2	10436.4
4.35315	5	10436.9
2.56217	3	10437
4.31742	5	10437.5
3.6178	4	10437.7
4.50277	5	10437.9
3.6404	4	10438
4.65219	4	10438.5
3.94741	4	10438.5
4.45432	5	10438.8
3.77887	3	10439.4
4.2749	4	10439.4
3.29323	4	10439.9
3.43938	4	10440.3
4.1581	5	10441
3.95933	5	10442.1
3.05927	2	10443.2
4.39437	5	10443.5
4.2655	4	10443.6
3.97109	5	10444.7
3.65266	4	10444.8
3.74543	5	10446.4
3.3018	5	10449.2
2.81327	3	10449.3
3.86409	3	10450
4.00381	3	10451
4.11474	3	10452.3
3.3877	4	10452.7
3.41027	4	10453
3.76279	5	10454.5
3.59254	4	10454.7
4.37974	4	10454.8
2.97259	2	10455.8
4.22912	5	10456.4
3.41754	3	10456.6
4.06961	5	10457.4
3.02172	2	10458.5
2.97035	2	10459.4
3.0547	5	10463.2
3.01166	3	10463.2
4.63093	4	10463.6
4.67506	5	10463.7
4.83647	5	10463.7
4.66493	4	10464.2
4.60158	5	10464.3
4.69047	5	10464.4
4.30778	4	10464.5
4.29128	4	10464.6
4.02925	3	10465.7
4.07067	4	10465.7
4.78842	4	10466.3
4.88181	5	10466.3
4.29948	5	10466.8
4.19511	4	10466.8
4.32164	5	10467.3
4.18798	4	10467.3
4.18576	4	10467.4
4.23121	4	10467.4
4.62964	5	10467.5
3.5684	5	10469.6
4.23535	5	10470.2
4.38151	5	10470.6
3.70787	2	10473.5
4.26076	5	10474
3.69869	4	10474.1
4.09644	5	10474.9
3.98968	4	10474.9
4.37994	4	10475.1
4.22794	4	10475.1
3.6355	4	10475.3
2.58992	2	10475.6
2.85467	2	10476.3
3.85759	4	10476.4
3.33412	4	10476.8
3.83704	3	10477.5
3.79908	2	10480.7
3.63118	2	10483.4
3.65592	5	10485.2
4.86325	5	10485.2
4.3531	4	10485.4
4.72963	5	10485.4
4.09842	5	10486.2
4.20215	5	10486.9
3.6717	4	10487
3.9261	4	10487
4.28832	3	10488.7
4.1883	5	10489.3
3.81378	4	10489.3
4.0352	3	10490.4
3.44341	3	10490.6
3.69049	4	10490.7
3.66555	3	10491.2
2.14413	2	10491.2
4.70443	5	10491.3
3.59366	1	10498
2.87706	1	10501.5
3.86367	5	10502.8
4.06047	4	10502.8
3.44547	3	10503
2.09228	2	10503
3.33022	3	10503.1
3.45595	3	10503.3
4.00724	4	10503.3
3.71524	4	10503.4
3.12898	4	10504.2
3.40714	3	10504.3
3.31842	3	10504.4
3.47693	4	10504.7
4.40074	5	10505.1
3.75425	3	10505.6
3.75835	4	10505.7
3.73692	3	10506.2
3.48102	3	10506.5
4.02574	4	10506.5
3.59042	3	10506.8
3.35598	1	10512.4
2.99711	1	10516.4
3.35376	4	10516.8
3.27282	4	10517.3
3.36982	4	10517.7
3.5411	4	10517.9
3.5449	3	10518.2
2.36281	1	10520.1
2.24235	2	10520.1
3.49758	3	10520.4
3.87757	4	10520.4
2.53136	2	10520.7
3.54314	1	10527.1
4.03855	3	10528.2
3.39873	3	10528.4
2.78865	1	10531.6
3.22637	4	10532.2
2.38477	1	10534.1
3.21615	3	10534.1
3.64177	4	10534.3
3.73046	4	10534.3
3.23154	2	10535.9
3.57142	3	10536.2
3.44396	3	10536.4
2.92128	3	10536.4
2.95466	3	10536.4
3.62011	3	10536.8
2.9137	3	10536.8
3.02821	2	10537.8
2.21098	3	10538.5
2.50119	1	10540.7
2.98796	4	10541.7
3.386	2	10543.7
3.82079	3	10544.3
2.7746	3	10544.4
3.17084	2	10545.8
3.08148	3	10545.8
3.3072	1	10551.1
3.65182	4	10551.2
3.49535	4	10551.5
2.86645	2	10552.2
3.41179	3	10552.4
3.16123	3	10552.4
2.60435	2	10552.8
2.36598	3	10553.2
2.24392	4	10556.3
2.99707	3	10556.3
3.56265	3	10556.6
2.53236	3	10556.8
2.55134	3	10557
3.00948	3	10557
4.17664	5	10557.7
3.54391	4	10557.9
2.81089	2	10558.5
3.02316	3	10558.5
3.16912	5	10561.9
3.11769	5	10565.4
3.40957	4	10565.8
2.32598	3	10566.2
2.77082	4	10567.7
3.36938	4	10568.1
2.23079	2	10568.2
2.84302	4	10569.5
1.95942	1	10570.5
2.11146	2	10570.5
3.05913	4	10571.4
2.26882	2	10571.4
2.22311	3	10572
3.14108	3	10572
2.00647	3	10573
2.48985	2	10573.3
