begin initialization: 
initialization end!
begin iteration: 
0	0.940628
1	0.887478
2	0.856126
3	0.830043
4	0.806579
5	0.785029
6	0.765032
7	0.746352
8	0.728824
9	0.712322
10	0.696739
11	0.681988
12	0.667996
13	0.6547
14	0.64204
15	0.629968
16	0.618444
17	0.607429
18	0.596886
19	0.586786
20	0.577102
21	0.567809
22	0.558883
23	0.550302
24	0.542047
25	0.534099
26	0.526444
27	0.519063
28	0.511945
29	0.505075
2.16176	2	10340.9
4.64487	5	10341
3.58293	1	10347.7
2.87788	1	10351.2
3.81979	5	10352.6
4.04383	4	10352.6
3.41228	3	10352.8
2.08716	2	10352.8
3.36809	3	10353
3.42218	3	10353.1
3.9515	4	10353.1
3.74549	4	10353.2
3.1007	4	10354
3.36588	3	10354.1
3.28421	3	10354.2
3.45753	4	10354.5
4.41477	5	10354.9
3.72801	3	10355.4
3.75098	4	10355.4
3.72065	3	10356
3.47943	3	10356.2
4.01437	4	10356.2
3.59653	3	10356.6
3.28911	1	10361.8
3.00332	1	10365.8
3.39338	4	10366.2
3.21035	4	10366.8
3.37076	4	10367.2
3.52039	4	10367.4
3.51131	3	10367.7
2.36842	1	10369.6
2.2494	2	10369.6
3.50204	3	10369.9
3.82252	4	10369.9
2.52797	2	10370.2
3.49723	1	10376.4
4.03044	3	10377.5
3.42223	3	10377.7
2.79351	1	10380.9
3.2167	4	10381.5
2.42821	1	10383.5
3.21763	3	10383.6
3.62995	4	10383.7
3.73679	4	10383.8
3.25535	2	10385.4
3.54067	3	10385.7
3.39353	3	10385.8
2.91002	3	10385.8
2.99313	3	10385.8
3.60474	3	10386.2
2.92792	3	10386.2
3.00844	2	10387.2
2.21927	3	10387.8
2.44184	1	10389.9
2.98627	4	10390.9
3.40959	2	10392.9
3.80722	3	10393.6
2.72385	3	10393.6
3.14477	2	10394.9
3.08592	3	10394.9
3.31287	1	10400.3
3.62955	4	10400.4
3.42411	4	10400.8
2.86484	2	10401.5
3.39211	3	10401.7
3.16093	3	10401.7
2.61631	2	10402.1
2.37653	3	10402.5
2.30249	4	10405.3
3.01126	3	10405.3
3.58372	3	10405.7
2.54375	3	10405.9
2.52343	3	10406.1
2.89598	3	10406.1
4.10837	5	10406.9
3.54214	4	10407.1
2.77651	2	10407.7
3.0112	3	10407.7
3.16322	5	10411.1
3.024	5	10415
3.35488	4	10415.4
2.32645	3	10415.9
2.76815	4	10417.4
3.23536	4	10418
2.22972	2	10418
2.78605	4	10419.5
1.93404	1	10420.4
2.12753	2	10420.4
3.03719	4	10421.3
2.2399	2	10421.4
2.2675	3	10421.9
3.08129	3	10421.9
2.01817	3	10422.9
2.53425	2	10423.2
2.22253	1	10424.7
2.11761	1	10425.9
2.1987	1	10427.4
2.1411	1	10428.7
1.99113	2	10428.7
2.63791	1	10431.3
2.83664	5	10436
2.47204	1	10438.2
2.68499	4	10439.9
2.12922	1	10441.2
2.47752	3	10441.5
2.27246	2	10441.5
2.57316	3	10441.7
1.14761	1	10441.8
2.27588	1	10443.4
1.91771	1	10444.2
3.96619	5	10445.3
4.01791	5	10446.3
4.33954	4	10446.4
4.22931	4	10446.4
5	5	10446.4
4.20013	5	10447.1
3.38372	4	10447.4
4.1582	4	10447.5
4.36227	4	10447.6
3.96929	3	10448.5
4.52135	5	10448.8
4.54062	4	10449.1
2.87413	1	10452.6
4.36115	5	10453
4.26791	5	10453.5
4.69872	4	10454
4.38205	5	10454.4
4.65156	3	10457.1
4.63671	4	10457.5
4.40225	5	10457.9
4.42002	5	10458.2
4.49162	3	10460.4
4.11219	3	10461.7
4.12084	5	10462.4
3.93332	4	10462.5
3.55107	3	10462.8
4.5252	4	10463
4.12074	3	10464.3
3.91865	5	10465.5
3.87651	5	10466.7
4.1218	5	10467.5
3.99172	3	10468.5
2.59016	1	10471
3.59326	3	10471.4
4.43845	5	10471.7
4.48254	4	10471.9
3.18598	3	10471.9
3.50216	4	10472.2
4.47953	3	10474.4
3.42474	4	10474.7
3.90915	4	10474.7
3.78166	5	10476.2
3.96357	4	10476.2
4.87087	5	10476.2
4.09292	5	10477
3.50035	3	10477.3
4.29514	5	10477.8
3.88667	3	10478.6
4.18885	4	10478.6
4.14165	2	10483.2
4.1984	5	10483.8
4.45099	5	10484.1
3.86082	5	10485.4
3.52354	3	10485.7
4.29243	4	10485.8
3.81465	4	10485.8
4.55582	5	10486
3.82133	4	10486.1
3.81442	4	10486.1
3.90464	4	10486.1
3.59746	4	10486.3
3.59419	2	10488.8
3.49237	5	10491.1
4.18906	4	10491.1
3.41123	4	10491.5
3.99376	5	10492.5
3.50089	4	10492.7
3.5294	3	10493
3.21813	4	10493.6
3.42318	3	10493.8
3.15056	4	10494.5
2.93146	3	10494.5
3.68224	4	10494.6
3.47285	2	10496.8
3.95262	4	10496.8
3.92055	4	10496.8
4.0725	5	10497.7
3.73771	3	10498.2
4.39942	5	10498.6
3.85153	3	10499.3
3.4427	3	10499.5
3.99758	4	10499.5
3.42825	3	10499.7
2.97011	2	10500.6
3.72218	4	10500.7
4.08722	5	10501.5
3.43183	2	10503.6
4.34799	3	10505.4
3.26482	3	10505.5
3.28506	5	10508.4
3.34599	3	10508.5
2.83999	4	10509.9
4.98303	5	10509.9
4.44952	5	10510.2
4.65144	5	10510.3
4.27252	3	10511.9
2.88521	2	10512.7
4.48576	4	10512.9
4.23963	4	10513
4.49457	4	10513.2
4.17186	3	10514.6
4.28388	4	10514.7
4.17978	2	10519.4
4.37391	3	10521.3
4.30112	5	10521.8
3.8609	3	10522.6
3.61655	4	10522.7
3.67146	3	10523.1
4.16419	4	10523.2
3.90954	4	10523.2
3.83302	4	10523.2
3.64592	3	10523.6
4.39494	4	10523.8
4.40358	5	10524.1
3.70293	3	10524.6
3.78114	5	10526.1
3.7322	2	10529.1
4.1929	5	10529.8
2.44535	3	10530.1
4.82121	5	10530.1
4.00145	1	10539.1
3.99626	2	10543.1
3.95423	5	10544.2
4.47494	4	10544.4
5	5	10544.4
4.7573	3	10547.5
3.55117	4	10547.7
3.82988	5	10549.1
4.33951	4	10549.2
3.43319	5	10551.7
3.89346	5	10552.9
3.47195	5	10555.2
3.33239	1	10560.7
4.69919	5	10560.7
4.71293	4	10561.3
3.44654	4	10561.6
3.76101	4	10561.6
4.24782	4	10561.7
4.57013	5	10561.9
4.28583	4	10561.9
4.16965	4	10562
3.30818	2	10563.7
3.63722	4	10563.8
4.31411	3	10565.5
4.53095	5	10565.8
4.30957	5	10566.2
4.74752	5	10566.3
3.68154	3	10566.8
4.35391	4	10566.9
3.8956	2	10570.5
3.73564	4	10570.6
4.13721	4	10570.6
5	3	10574.6
5	3	10578.6
5	5	10578.6
4.78043	2	10586.3
4.92995	4	10587.2
4.53811	5	10587.4
4.65408	5	10587.5
5	1	10603.5
3.73695	4	10603.6
5	5	10603.6
4.43902	5	10603.9
4.42123	5	10604.2
4.61815	4	10604.6
3.98756	4	10604.6
4.07767	4	10604.6
4.6331	3	10607.3
4.50456	4	10607.5
4.14078	5	10608.3
4.42686	5	10608.6
3.99106	3	10609.6
4.57883	5	10609.8
4.20421	5	10610.4
4.38388	4	10610.5
4.54237	3	10612.9
3.44718	5	10615.3
3.63919	5	10617.2
3.57935	3	10617.5
3.82226	5	10618.9
4.71506	3	10621.8
3.38894	4	10622.2
3.37512	3	10622.4
3.69823	4	10622.5
3.59977	3	10622.8
3.01201	2	10623.8
3.41189	2	10625.8
3.75247	2	10628.9
4.08485	5	10629.7
3.35307	4	10630.2
3.04784	2	10631.3
3.35292	3	10631.4
3.47189	4	10631.7
4.12436	4	10631.7
3.0993	4	10632.5
3.033	3	10632.5
2.14937	2	10632.5
2.90076	2	10633.3
3.59007	3	10633.7
2.34778	1	10635.5
3.17622	3	10635.5
3.66506	3	10636
3.63354	4	10636.1
3.73882	3	10636.6
4.00827	4	10636.6
3.26683	2	10638.2
3.62722	3	10638.6
2.94977	3	10638.6
3.90704	3	10639.5
3.44209	3	10639.7
3.5814	4	10639.8
2.66336	3	10639.9
3.69556	4	10640
3.32722	3	10640.1
3.73577	4	10640.2
3.21104	4	10640.8
3.51516	2	10643.1
4.2249	5	10643.7
3.25128	3	10643.8
2.38865	3	10644.2
2.41242	3	10644.5
3.0035	4	10645.5
2.63307	3	10645.6
3.06246	2	10646.8
2.98293	2	10647.7
2.17644	3	10648.4
3.46167	3	10648.6
3.46833	3	10648.8
3.16655	3	10648.9
3.57962	3	10649.2
3.5637	3	10649.5
3.14445	4	10650.3
3.33004	3	10650.4
2.94104	3	10650.4
3.55043	4	10650.6
3.54161	3	10650.9
2.99808	3	10650.9
3.18323	2	10652.3
3.69323	5	10654
3.54624	3	10654.3
2.92116	3	10654.3
2.95717	3	10654.3
3.26346	2	10655.9
3.2459	4	10656.4
3.02843	3	10656.4
2.54341	3	10656.7
2.46232	3	10656.9
2.94503	2	10657.8
2.82689	3	10657.9
3.27029	4	10658.4
3.99878	4	10658.4
2.45597	3	10658.7
1.92716	2	10658.7
3.00785	4	10659.7
2.77724	2	10660.3
2.03608	2	10660.3
3.41032	4	10660.6
3.1797	4	10661.3
3.23971	4	10661.9
4.28252	5	10662.4
4.56508	5	10662.6
4.04483	5	10663.5
4.24556	4	10663.6
3.92982	4	10663.6
4.14724	4	10663.6
3.91751	5	10664.8
4.0195	4	10664.8
4.2407	4	10664.8
4.06275	3	10666
3.54665	3	10666.3
3.64396	4	10666.4
4.63748	4	10666.8
4.68186	5	10666.9
4.04817	5	10667.8
3.96011	4	10667.8
4.12904	3	10669.1
3.76865	5	10670.6
3.82845	5	10672
4.18	5	10672.6
4.09407	5	10673.5
3.94733	4	10673.5
4.06761	4	10673.5
3.95347	4	10673.5
3.95238	5	10674.6
4.02373	5	10675.5
4.41579	4	10675.7
4.4519	5	10676
4.24565	3	10677.5
3.92735	4	10677.5
3.82399	2	10680.9
3.2061	4	10681.5
4.04063	4	10681.5
4.34643	4	10681.6
4.55377	5	10681.8
3.22076	2	10683.3
4.82093	5	10683.3
3.51013	4	10683.6
3.7909	2	10686.8
3.69466	5	10688.5
3.99285	5	10689.5
4.14545	5	10690.2
4.03157	2	10694.4
4.65712	5	10694.5
4.10973	4	10694.5
3.69669	5	10696.2
4.23947	4	10696.3
4.07106	3	10697.4
4.25305	3	10699
4.37327	5	10699.4
4.21954	5	10700
4.41178	4	10700.1
3.96402	4	10700.1
4.05162	3	10701.2
4.23228	5	10701.8
4.31761	5	10702.3
2.6241	2	10702.7
3.39161	2	10704.6
2.91915	3	10704.6
4.23017	3	10706.1
2.89961	3	10706.2
4.03467	4	10706.2
3.45818	5	10708.5
3.97041	4	10708.5
4.99197	5	10708.5
3.74942	4	10708.6
3.74447	3	10709.2
4.24522	5	10709.7
4.72672	5	10709.8
4.12485	4	10709.8
4.31323	5	10710.3
4.6956	5	10710.4
4.33689	5	10710.8
4.41903	5	10711.2
4.57371	5	10711.3
4.18689	5	10712
4.25821	2	10717.1
4.634	5	10717.2
4.42732	5	10717.6
4.38177	5	10717.9
3.90941	5	10719.1
3.82535	4	10719.2
4.36904	5	10719.6
4.30021	5	10720.1
3.45489	3	10720.3
4.83332	4	10721
3.73905	4	10721
3.81529	4	10721.1
4.1584	4	10721.1
3.22815	5	10724.2
4.22695	5	10724.8
4.12106	3	10726.1
4.34932	5	10726.5
3.93204	2	10730.2
3.42256	4	10730.6
4.37558	5	10731
4.2683	5	10731.5
4.3166	5	10732
4.56168	3	10734.4
3.97761	5	10735.4
3.52146	5	10737.6
4.11866	4	10737.6
4.62975	5	10737.8
4.60764	5	10737.9
4.26061	4	10738
4.70899	5	10738.1
4.12731	4	10738.1
3.17989	3	10738.1
2.80013	2	10738.8
4.42842	5	10739.1
3.63609	5	10741
4.47941	5	10741.2
3.92906	3	10742.1
4.33794	5	10742.5
4.2925	4	10742.6
3.89328	1	10751
3.89484	5	10752.2
4.3515	5	10752.6
3.19257	3	10752.7
2.77398	2	10753.3
3.88474	2	10756.8
3.96175	3	10757.7
3.51092	4	10758
3.7155	4	10758.1
3.54191	2	10760.4
3.45471	2	10762.6
3.96516	4	10762.6
4.0666	4	10762.6
3.39625	2	10764.5
3.71011	5	10766.2
3.53518	4	10766.4
3.13847	3	10766.4
2.98892	4	10767.4
3.78316	4	10767.5
2.97517	3	10767.5
3.11615	3	10767.5
3.54891	5	10769.6
3.86622	5	10770.9
2.69428	3	10771
3.81861	4	10771
3.86181	4	10771
3.39573	3	10771.2
3.46575	4	10771.5
3.19977	4	10772.1
2.75527	3	10772.2
2.63809	2	10772.6
3.45942	4	10772.9
4.40644	5	10773.2
3.7557	4	10773.3
4.61886	4	10773.7
3.93034	5	10774.8
4.32394	4	10774.9
5	5	10774.9
3.64929	3	10775.3
4.29236	4	10775.4
3.34191	3	10775.5
3.08187	4	10776.4
3.76521	4	10776.4
3.37975	3	10776.6
4.90352	5	10776.6
3.55585	3	10776.9
2.93086	4	10778
3.82583	3	10778.7
4.5661	4	10779
4.6941	5	10779.1
4.34629	5	10779.6
4.39007	5	10779.9
4.88383	5	10780
4.19096	4	10780
3.9047	4	10780
4.38547	4	10780.1
3.93565	4	10780.2
3.65886	3	10780.6
3.65253	3	10781
4.18065	5	10781.7
4.38759	4	10781.8
3.26898	4	10782.4
3.87162	5	10783.6
4.03695	4	10783.6
3.32919	3	10783.7
3.60031	3	10784.1
4.04879	4	10784.1
3.11062	3	10784.1
3.18369	3	10784.2
3.61367	3	10784.5
3.96837	4	10784.5
3.61118	4	10784.7
4.04852	3	10785.8
4.17081	5	10786.5
3.28421	3	10786.6
2.94104	2	10787.4
4.02226	5	10788.4
4.14744	4	10788.4
4.96402	5	10788.4
4.37095	5	10788.8
4.71247	4	10789.3
4.94149	4	10790.2
4.58274	5	10790.4
4.27967	5	10790.9
2.47797	2	10791.1
3.21435	3	10791.2
3.21056	3	10791.2
3.59502	3	10791.6
3.83117	4	10791.6
2.88195	3	10791.6
3.57642	3	10791.9
3.33875	3	10792.1
3.75422	3	10792.6
4.02621	4	10792.6
4.53836	5	10792.8
4.63886	5	10793
4.04348	4	10793
3.56979	3	10793.3
4.29161	4	10793.4
3.95926	4	10793.4
3.38827	4	10793.8
3.23987	3	10793.8
3.48095	4	10794.1
3.14169	4	10794.8
3.23034	4	10795.4
3.99377	4	10795.4
3.79832	3	10796.1
4.4303	5	10796.4
3.43356	4	10796.7
2.83237	2	10797.4
3.41878	3	10797.6
2.67341	2	10798
3.51004	4	10798.3
2.90856	3	10798.3
2.68928	3	10798.4
2.39399	3	10798.7
3.16887	4	10799.4
2.27757	1	10801.1
2.22903	3	10801.7
3.55016	4	10801.9
3.37019	3	10802
3.38066	4	10802.4
2.76138	3	10802.4
2.41808	1	10804.4
2.50659	3	10804.7
3.12863	4	10805.4
2.89245	3	10805.5
3.18483	3	10805.5
3.60877	4	10805.6
3.14421	3	10805.7
2.38982	2	10805.8
3.20281	4	10806.5
3.97156	4	10806.5
3.08916	3	10806.5
3.02992	2	10807.5
1.98519	2	10807.5
2.57796	3	10807.7
3.99212	5	10808.7
2.6671	2	10809.2
2.0464	2	10809.2
2.65492	3	10809.3
3.52841	2	10811.6
3.92529	5	10812.8
3.63994	4	10812.9
2.17061	2	10812.9
3.07912	3	10812.9
2.23728	1	10814.5
2.87166	4	10815.7
3.25502	5	10818.8
3.38468	4	10819.2
2.77082	3	10819.2
3.10307	2	10820.4
3.78166	4	10820.5
4.11457	5	10821.3
3.7574	4	10821.3
3.76665	4	10821.4
3.79542	4	10821.4
3.64017	4	10821.6
3.59814	4	10821.7
3.72525	4	10821.8
3.74782	5	10823.4
3.12244	3	10823.4
3.29867	4	10823.9
3.54256	4	10824.1
2.68172	2	10824.5
3.49349	4	10824.8
2.18702	4	10828.1
2.79436	3	10828.1
2.85936	3	10828.1
3.50312	3	10828.4
2.76962	4	10829.9
3.60656	5	10831.9
3.37761	3	10832
3.10407	4	10832.8
2.27044	3	10833.3
3.5424	2	10835.7
2.20295	3	10836.3
3.36115	3	10836.5
2.27889	3	10837
3.39145	4	10837.4
3.25737	3	10837.4
3.87223	5	10838.7
2.18584	3	10839.4
2.99839	4	10840.4
3.75204	4	10840.4
2.32035	3	10840.9
2.28166	2	10841
1.50364	2	10841.2
3.13623	3	10841.2
3.12709	3	10841.3
2.30557	2	10841.3
2.01727	2	10841.3
3.02982	4	10842.3
3.00842	4	10843.3
3.08066	3	10843.3
3.40766	4	10843.6
3.31966	3	10843.7
3.2436	4	10844.3
3.05638	3	10844.3
1.81537	1	10845
3.12484	3	10845
2.4126	1	10847
3.82346	5	10848.4
2.75035	3	10848.4
4.11757	5	10849.2
3.69973	4	10849.3
3.52551	4	10849.5
2.00393	1	10850.5
2.4828	4	10852.8
2.42458	2	10853
2.45105	3	10853.3
3.09014	3	10853.3
2.93751	3	10853.3
2.8933	3	10853.3
2.17086	3	10854
3.10255	3	10854
2.93746	5	10858.3
2.65925	4	10860.1
2.43589	2	10860.3
2.27004	2	10860.4
2.68461	4	10862.1
3.27576	3	10862.2
3.02151	3	10862.2
3.02318	1	10866.3
2.23422	1	10867.8
2.97501	3	10867.8
2.98954	3	10867.8
3.37256	3	10867.9
3.23114	3	10868
2.69848	1	10870.9
3.17624	2	10872.2
2.48378	3	10872.5
2.70991	3	10872.6
2.47676	2	10872.8
2.39491	1	10874.8
2.49568	2	10875
2.28774	2	10875.1
2.26817	2	10875.2
2.44836	3	10875.5
2.18295	1	10876.9
2.24539	2	10876.9
2.57817	1	10879.4
2.14477	2	10879.4
2.60231	3	10879.6
2.6713	2	10880
2.88906	3	10880.1
2.00372	2	10880.1
1.82595	1	10880.7
1.64019	1	10881.1
2.57347	2	10881.5
2.49232	1	10883.7
2.25588	3	10884.3
2.86784	4	10885.5
1.68694	3	10887.3
1.99719	2	10887.3
2.12655	2	10887.3
2.39956	1	10889.2
2.68238	2	10889.7
2.80455	2	10890.4
2.41973	2	10890.5
3.29019	3	10890.6
3.63407	4	10890.7
3.11836	4	10891.5
2.65009	2	10891.9
2.95122	1	10895.8
2.52545	3	10896
3.1832	4	10896.6
3.56544	3	10897
3.258	4	10897.5
2.2592	1	10899.1
3.67987	4	10899.2
2.99183	1	10903.2
2.10411	2	10903.2
2.795	3	10903.2
2.38228	2	10903.4
3.35201	3	10903.5
3.63902	4	10903.6
3.93238	5	10904.8
2.21595	1	10906.2
1.411	1	10906.4
4.16363	4	10906.4
3.18396	5	10909.7
3.6089	4	10909.9
3.53245	4	10910.1
1.97026	1	10911.1
2.30919	1	10912.8
2.35822	3	10913.2
2.89275	4	10914.4
3.04119	3	10914.4
3.42172	5	10916.9
1.91653	1	10917.7
3.73242	4	10917.8
3.362	5	10920.5
3.27814	3	10920.6
3.10821	1	10925
3.41511	5	10927.5
3.15648	2	10928.9
3.316	5	10931.7
3.78506	4	10931.7
4.13813	3	10933
3.45023	3	10933.2
3.23202	2	10934.8
3.3307	5	10937.5
3.01362	3	10937.5
3.46158	4	10937.8
3.52539	3	10938.1
3.62755	4	10938.3
2.90857	1	10941.9
3.31369	4	10942.4
3.39254	5	10944.9
2.68007	3	10945.1
3.163	1	10949.7
2.67611	2	10950.2
3.3478	1	10955.7
2.4326	3	10956
3.35033	5	10958.7
3.46925	5	10961.1
1.95831	1	10962
1.59374	1	10962.4
3.55708	3	10962.7
3.56534	5	10964.7
3.93832	5	10965.9
3.23601	3	10965.9
3.53108	4	10966.1
3.28509	5	10969.1
3.20431	2	10970.5
2.87581	3	10970.5
2.79526	3	10970.6
2.3531	4	10973.3
2.27903	3	10973.8
2.45939	1	10975.9
2.40806	1	10977.9
2.12965	3	10978.7
3.10966	3	10978.7
3.123	4	10979.5
3.8411	5	10980.8
2.82798	3	10980.8
3.31408	3	10980.9
2.97275	3	10980.9
2.37361	3	10981.3
2.76831	3	10981.4
4.06271	4	10981.4
3.46929	5	10983.7
3.23442	4	10984.3
3.66098	3	10984.7
3.87648	4	10984.8
3.50609	3	10985
3.23847	3	10985.1
3.123	4	10985.8
3.25206	3	10985.9
3.52394	4	10986.1
3.25396	4	10986.7
3.47099	4	10987
3.44306	3	10987.2
3.25209	5	10990.2
3.52665	4	10990.4
3.45168	5	10992.8
3.61782	4	10993
3.2594	5	10996
3.42347	4	10996.4
3.42888	5	10998.8
3.33311	5	11001.6
3.02373	5	11005.5
2.44981	2	11005.7
2.10888	1	11006.9
3.14044	4	11007.7
3.04365	3	11007.7
3.07241	4	11008.5
2.27245	1	11010.2
2.41215	3	11010.5
2.6567	5	11016
2.9179	3	11016
3.08354	4	11016.8
3.79591	4	11016.9
2.99839	4	11017.9
2.43861	2	11018.1
2.91188	5	11022.4
2.36991	1	11024.3
2.4834	2	11024.5
3.30539	2	11026.3
2.44524	4	11028.7
2.65377	2	11029.1
2.68464	5	11034.5
2.02768	1	11035.5
2.49029	2	11035.8
2.77026	1	11038.9
2.16602	1	11040.2
3.19397	4	11040.9
3.10904	2	11042.1
2.24251	1	11043.7
2.24047	3	11044.2
2.43282	1	11046.3
3.28808	5	11049.2
2.41773	3	11049.6
2.92951	5	11053.9
3.18123	4	11054.5
3.38678	5	11057.1
3.62232	4	11057.3
3.01072	5	11061.2
2.96263	5	11065.4
2.18206	3	11066.1
1.69122	5	11077
2.49002	3	11077.3
3.28367	4	11077.8
2.19713	2	11077.8
2.97107	5	11081.9
2.39867	2	11082.1
1.86558	2	11082.1
3.06807	4	11083
2.14349	1	11084.3
2.61911	3	11084.4
1.24218	1	11084.5
2.73309	2	11085
1.31318	3	11087.9
1.83287	1	11088.6
4.34443	4	11088.7
4.18814	2	11093.5
4.49851	5	11093.7
4.0505	4	11093.7
4.31278	4	11093.8
4.63736	5	11094
4.08732	2	11098.3
4.96916	4	11099.2
4.28443	4	11099.3
5	5	11099.3
4.00159	4	11099.3
3.88763	5	11100.6
4.90731	5	11100.6
3.95992	4	11100.6
5	5	11100.6
4.9612	4	11101.5
4.86178	4	11102.2
4.17573	5	11102.9
4.33605	5	11103.4
4.32547	5	11103.8
4.14257	3	11105.1
4.47918	1	11117.2
4.52968	5	11117.4
4.36939	5	11117.8
4.70246	3	11120.7
4.79345	5	11120.8
4.09909	5	11121.6
4.30437	3	11123.3
4.58356	5	11123.5
4.42289	5	11123.8
4.35329	5	11124.2
4.7298	5	11124.3
4.38306	5	11124.7
3.62087	5	11126.6
3.97995	5	11127.6
4.22391	5	11128.2
4.37965	5	11128.6
3.60008	5	11130.6
3.50175	4	11130.8
4.35391	5	11131.2
4.38899	5	11131.6
4.71545	3	11134.5
3.47233	4	11134.8
4.23873	1	11145.3
4.49242	5	11145.6
3.54193	4	11145.8
4.30825	5	11146.3
4.55613	4	11146.6
4.66201	4	11147
4.33537	4	11147.1
4.87511	5	11147.1
4.20419	4	11147.2
3.88234	4	11147.2
4.80346	5	11147.2
4.36614	5	11147.6
4.32095	5	11148.1
4.46367	5	11148.4
4.3804	5	11148.8
4.01109	5	11149.7
3.70275	5	11151.4
4.13883	5	11152.2
3.97604	4	11152.2
4.52572	5	11152.4
4.13625	5	11153.1
3.33891	5	11155.9
3.27574	4	11156.4
3.7646	3	11157
3.83224	4	11157
3.48862	4	11157.3
3.34955	4	11157.7
3.59082	3	11158.1
4.18592	5	11158.7
3.5332	3	11159
3.54704	4	11159.2
2.80326	2	11159.9
3.15808	4	11160.6
4.5809	5	11160.8
3.57302	4	11160.9
3.11217	3	11160.9
3.98592	3	11161.9
3.60957	3	11162.3
4.42929	5	11162.6
3.39189	3	11162.8
3.57853	5	11164.8
3.9954	4	11164.8
3.60787	4	11164.9
3.30733	4	11165.4
3.31284	3	11165.5
3.12337	2	11166.8
3.94206	5	11167.9
3.78555	4	11168
4.07744	3	11169.1
3.43578	4	11169.4
4.05866	5	11170.3
4.16268	5	11171
3.89969	5	11172.2
4.08946	3	11173.4
4.0985	5	11174.2
4.18015	5	11174.9
3.9213	5	11176.1
3.94635	4	11176.1
4.0616	4	11176.1
3.71002	5	11177.7
3.88745	4	11177.7
3.85127	5	11179.1
3.16576	3	11179.1
3.56617	3	11179.4
3.60697	4	11179.6
3.4931	4	11179.8
3.48378	3	11180.1
3.87347	4	11180.1
3.47363	4	11180.4
3.66549	3	11180.8
3.83197	5	11182.2
4.24362	3	11183.7
3.22551	3	11183.8
3.65955	4	11183.9
3.52413	4	11184.1
3.08742	3	11184.1
2.85863	4	11185.4
2.85243	2	11186.1
3.2657	2	11187.7
3.40428	3	11187.9
3.51295	3	11188.2
2.95181	2	11189.1
3.85756	3	11189.8
4.60903	5	11190
3.28407	2	11191.6
2.44282	1	11193.7
3.2229	3	11193.7
3.58001	4	11193.9
3.22896	4	11194.5
3.52041	4	11194.7
2.59659	3	11194.9
3.28182	4	11195.4
2.92019	2	11196.3
2.54094	1	11198.6
3.36294	4	11199
3.65889	3	11199.5
4.02775	4	11199.5
3.67016	2	11202.3
3.80407	5	11203.7
3.87724	4	11203.7
3.10553	3	11203.7
3.17938	3	11203.8
3.84337	5	11205.1
3.62803	4	11205.2
3.91728	4	11205.2
3.6962	4	11205.3
3.66341	4	11205.4
3.6976	4	11205.5
3.53836	3	11205.8
3.55021	4	11206
4.03324	3	11207.1
3.94884	4	11207.1
3.45426	4	11207.4
3.3593	3	11207.5
3.0075	4	11208.5
3.10463	2	11209.7
3.25077	2	11211.3
3.22406	5	11214.5
3.72688	3	11215
4.09349	4	11215
3.9146	4	11215
3.73619	4	11215.1
3.76537	3	11215.7
3.44543	4	11216
3.13515	3	11216
3.64202	4	11216.1
3.05194	4	11217
3.27229	3	11217.1
3.22128	4	11217.7
3.83862	4	11217.7
2.69398	3	11217.8
2.83872	4	11219.2
3.47751	3	11219.4
2.56463	2	11219.7
2.71358	2	11220.2
2.48148	4	11222.5
3.62768	4	11222.7
2.61748	3	11222.8
2.57851	3	11223
3.45835	2	11225.1
4.47159	4	11225.3
4.37365	4	11225.5
4.93835	5	11225.5
4.39348	5	11225.8
4.54053	4	11226.1
4.94384	5	11226.1
4.38041	4	11226.3
4.7718	5	11226.3
4.01462	3	11227.4
3.74089	4	11227.4
4.37916	4	11227.6
4.79636	5	11227.6
4.1469	5	11228.3
4.75352	5	11228.4
4.57522	5	11228.6
4.2455	4	11228.6
4.52565	5	11228.9
3.6581	2	11231.6
4.20171	5	11232.3
2.83043	2	11232.9
3.68012	4	11233
3.44966	4	11233.3
3.78274	4	11233.4
3.48502	4	11233.7
3.29594	4	11234.2
3.24755	3	11234.2
3.49885	3	11234.5
3.38617	4	11234.8
3.92919	3	11235.7
3.97778	5	11236.8
4.3779	4	11236.9
4.13461	5	11237.6
5	5	11237.6
4.53893	5	11237.9
4.10039	4	11237.9
3.94358	4	11237.9
4.12479	4	11237.9
3.59555	4	11238
3.60014	2	11240.6
4.32478	5	11241.1
4.11327	5	11241.9
4.6261	5	11242
4.59227	4	11242.3
2.79749	2	11243
3.76389	2	11246.1
4.56274	5	11246.3
3.93509	4	11246.3
3.97627	4	11246.3
3.50866	3	11246.5
3.74863	5	11248.1
3.85657	4	11248.1
3.3982	3	11248.3
4.09164	4	11248.3
3.42693	4	11248.6
4.65623	5	11248.7
4.62942	5	11248.9
3.45628	3	11249.1
3.98137	5	11250.1
4.12938	4	11250.1
3.53284	5	11252.3
3.6477	3	11252.7
3.86622	5	11254
3.39968	4	11254.4
3.32351	3	11254.5
3.50201	3	11254.7
3.21082	3	11254.8
3.54722	4	11255
2.94355	4	11256.1
2.4859	3	11256.3
2.91804	3	11256.4
2.497	3	11256.6
2.37621	2	11256.7
3.19546	4	11257.4
3.67125	3	11257.8
3.37678	4	11258.2
3.37664	3	11258.4
3.24414	3	11258.4
3.38681	4	11258.8
3.32011	3	11258.9
3.33864	3	11259
3.15721	4	11259.7
2.80223	3	11259.8
2.42661	2	11260
3.22629	3	11260
3.42205	4	11260.3
